2024-01-31 00:00:24.336;00004;144,0;86,3;-28,51;0,75;53,7;158,1;1;14,2;14;1;8290,0;0,131;-9,99;15,3
2024-01-31 00:00:32.888;00006;171,0;88,7;26,26;3,02;59,4;47,0;1;29,0;42;1;3201,0;0,158;-9,99;10,6
2024-01-31 00:00:48.670;0000B;106,5;91,7;44,37;0,04;30,8;43,0;1;12,5;15;1;31562,0;0,158;16,13;28,5
2024-01-31 00:00:48.718;0000C;97,5;83,8;44,33;1,51;31,0;43,2;1;13,1;45;1;4847,0;0,146;-9,99;12,3
2024-01-31 00:00:48.678;0000D;115,5;99,1;44,2;1,62;31,2;43,3;1;16,4;45;1;4556,0;0,144;-9,99;11,2
2024-01-31 00:00:48.715;0000E;103,5;88,8;43,91;1,86;31,1;43,1;1;14,2;45;1;4709,0;0,149;-9,99;11,3
2024-01-31 00:01:09.362;0000J;117,0;94,2;8,34;5,89;36,6;117,5;1;30,0;24;1;4746,0;0,018;-9,99;12,4
2024-01-31 00:02:45.650;0000M;138,0;81,9;27,26;5,59;54,1;121,1;1;37,5;52;1;3309,0;0,033;-9,99;13,3
2024-01-31 00:02:53.866;0000N;103,5;86,7;28,38;1,26;33,4;25,3;1;13,9;15;1;3950,0;0,198;-9,99;13,4
2024-01-31 00:04:41.722;0000Y;94,5;85,9;-12,56;2,35;24,9;174,4;1;19,2;14;1;4832,0;0,163;-9,99;14,6
2024-01-31 00:05:20.933;00013;174,0;93,3;61,22;3,1;58,2;43,0;1;26,7;24;1;4349,0;0,073;-9,99;14,7
2024-01-31 00:05:23.664;00016;118,5;97,4;-3,57;1,23;35,0;103,2;1;17,0;15;1;10358,0;0,037;-9,99;21,3
2024-01-31 00:06:42.909;0001H;84,0;76,7;-4,85;3,74;24,2;159,0;2;35,7;24;1;2496,0;0,126;-9,99;7,5
2024-01-31 00:06:42.909;0001H;84,0;73,8;-4,85;3,74;28,7;218,5;2;30,8;52;1;2496,0;0,126;-9,99;7,5
2024-01-31 00:06:42.930;0001I;99,0;90,7;-6,08;5,1;23,8;159,0;1;35,3;24;1;2488,0;0,074;-9,99;6,8
2024-01-31 00:06:42.877;0001J;87,0;79,8;-4,7;3,98;23,7;159,6;2;38,1;42;1;2344,0;0,127;-9,99;6,9
2024-01-31 00:06:42.877;0001J;87,0;76,5;-4,7;3,98;28,6;219,6;2;35,0;52;1;2344,0;0,127;-9,99;6,9
2024-01-31 00:06:42.909;0001L;84,0;76,7;-4,79;3,69;24,3;159,0;2;35,0;24;1;2507,0;0,122;-9,99;7,7
2024-01-31 00:06:42.909;0001L;84,0;73,8;-4,79;3,69;28,7;218,4;2;30,7;25;1;2507,0;0,122;-9,99;7,7
2024-01-31 00:06:49.091;0001N;355,5;114,2;62,11;4,6;72,8;120,7;1;24,5;35;1;1613,0;0,001;-9,99;4,2
2024-01-31 00:07:54.630;0001V;96,0;87,0;19,03;0,43;25,1;48,8;1;11,3;15;1;8477,0;0,238;25,92;20,4
2024-01-31 00:08:17.803;0001X;121,5;95,0;35,68;3,63;38,9;255,0;1;17,3;35;1;4030,0;0,12;-9,99;14,4
2024-01-31 00:08:27.000;0001Y;132,0;91,4;-0,01;3,99;46,6;131,1;1;27,3;42;1;5766,0;0,039;-9,99;16,4
2024-01-31 00:08:27.491;0001Z;151,5;87,9;-13,29;1,23;55,1;149,7;1;15,6;24;1;5141,0;0,114;-9,99;16,7
2024-01-31 00:08:34.666;00021;118,5;86,1;-30,34;1,62;43,8;173,9;2;24,1;25;1;6082,0;0,104;-9,99;18,3
2024-01-31 00:08:34.666;00021;118,5;75,5;-30,34;1,62;50,9;208,7;2;33,6;24;1;6082,0;0,104;-9,99;18,3
2024-01-31 00:09:00.339;00023;114,0;91,1;25,66;1,83;37,2;103,4;1;18,4;15;1;7169,0;0,09;-9,99;19,5
2024-01-31 00:09:36.456;00028;193,5;93,4;-17,82;1,04;61,9;146,0;1;16,6;25;1;5285,0;0,109;-9,99;16,5
2024-01-31 00:11:50.421;0002M;126,0;85,1;8,12;0,65;47,9;225,9;1;23,9;25;1;4487,0;0,324;-9,99;15,9
2024-01-31 00:11:51.101;0002N;133,5;93,9;-11,37;0,16;45,7;143,4;1;7,3;25;1;13025,0;0,096;-9,99;23,4
2024-01-31 00:12:15.054;0002T;106,5;90,3;-38,93;3,69;32,3;216,1;1;31,5;23;1;4027,0;0,104;-9,99;15,7
2024-01-31 00:12:42.672;0002W;106,5;87,4;1,18;4,4;35,1;125,0;1;29,9;32;1;3121,0;0,123;-9,99;12,0
2024-01-31 00:12:55.523;0002X;169,5;98,1;63,99;3,14;55,3;40,8;1;25,9;24;1;5698,0;0,024;-9,99;17,6
2024-01-31 00:12:57.534;0002Y;96,0;84,0;-0,41;0,06;29,2;47,3;1;12,3;15;1;16976,0;0,186;-9,99;21,6
2024-01-31 00:12:57.542;0002Z;99,0;86,6;-0,4;3,38;29,2;47,3;1;26,1;32;1;2451,0;0,115;-9,99;10,6
2024-01-31 00:13:09.323;00032;141,0;84,1;12,11;2,1;53,9;151,6;1;21,6;24;1;4555,0;0,072;-9,99;15,9
2024-01-31 00:13:38.035;00037;177,0;93,4;26,47;0,24;58,8;312,2;1;11,6;24;1;7410,0;0,18;-9,99;20,3
2024-01-31 00:14:16.022;0003H;118,5;88,5;-32,65;2,53;42,1;171,3;1;27,9;25;1;4552,0;0,101;-9,99;16,1
2024-01-31 00:14:26.245;0003K;162,0;84,8;-2,24;0,82;59,0;133,1;1;9,9;42;1;5208,0;0,232;-9,99;17,3
2024-01-31 00:15:35.251;0003S;168,0;134,3;-11,1;7,9;37,4;168,2;1;29,8;31;1;2461,0;0,012;-9,99;11,2
2024-01-31 00:16:17.514;0003W;82,5;80,8;-1,42;4,61;11,7;253,6;1;34,5;25;1;2306,0;0,466;-9,99;9,2
2024-01-31 00:16:19.931;0003Y;126,0;85,9;29,44;1,74;47,4;230,3;2;32,7;45;1;7800,0;0,055;-9,99;19,8
2024-01-31 00:16:19.931;0003Y;126,0;93,1;29,44;1,74;42,7;94,0;2;28,0;25;1;7800,0;0,055;-9,99;19,8
2024-01-31 00:16:56.728;00043;166,5;95,0;55,09;0,14;55,8;55,8;1;10,4;15;1;13963,0;0,154;-9,99;24,5
2024-01-31 00:17:17.730;00049;174,0;82,4;2,58;2,27;62,4;166,8;1;29,8;25;1;3415,0;0,05;-9,99;12,5
2024-01-31 00:17:26.373;0004A;115,5;106,1;5,4;4,52;23,4;165,7;1;39,3;13;1;2586,0;0,101;-9,99;10,3
2024-01-31 00:17:26.373;0004B;115,5;106,2;5,32;4,44;23,4;165,7;1;38,5;13;1;2596,0;0,101;-9,99;10,6
2024-01-31 00:17:34.600;0004C;145,5;85,4;-31,26;3,67;54,6;169,8;1;38,2;52;1;2712,0;0,131;-9,99;10,7
2024-01-31 00:17:57.706;0004H;360,0;83,1;16,17;5,71;78,2;29,0;1;31,7;13;1;2338,0;0,108;-9,99;9,9
