2024-04-30 00:00:03.469;00000;117,0;80,8;16,1;3,04;46,7;260,4;2;23,9;15;1;1466,0;0,033;-9,99;13,5
2024-04-30 00:00:03.469;00000;117,0;93,4;16,1;3,04;37,3;60,2;2;31,3;35;1;1466,0;0,033;-9,99;13,5
2024-04-30 00:00:07.851;00001;108,0;90,6;8,05;0,71;33,3;11,1;1;11,3;25;1;3544,0;0,047;-9,99;17,0
2024-04-30 00:00:07.851;00002;109,5;91,9;8,23;0,18;33,2;11,2;1;7,5;25;1;8297,0;0,046;-9,99;23,5
2024-04-30 00:00:39.032;00005;151,5;81,5;7,31;0,05;58,0;125,8;1;11,2;15;1;6600,0;0,11;-9,99;23,2
2024-04-30 00:00:39.032;00006;153,0;82,3;7,32;0,47;58,0;125,9;1;13,1;15;1;2266,0;0,11;-9,99;13,9
2024-04-30 00:00:39.030;00007;142,5;77,2;6,67;2,86;57,8;126,1;1;20,0;35;1;902,0;0,091;-9,99;6,0
2024-04-30 00:00:39.022;00008;157,5;84,7;6,66;2,26;58,0;126,1;1;18,2;51;1;1363,0;0,102;-9,99;9,3
2024-04-30 00:00:39.038;00009;145,5;78,7;6,64;1,69;57,8;125,9;1;18,8;24;1;1021,0;0,103;-9,99;6,8
2024-04-30 00:00:39.040;0000A;160,5;85,9;8,34;2,71;58,3;126,2;1;18,6;15;1;1126,0;0,105;-9,99;8,6
2024-04-30 00:00:39.043;0000B;154,5;81,7;5,47;3,1;58,6;126,3;1;21,1;13;1;908,0;0,102;-9,99;6,1
2024-04-30 00:00:39.030;0000C;142,5;77,1;6,69;2,87;57,8;126,1;1;20,1;35;1;902,0;0,095;-9,99;6,8
2024-04-30 00:00:48.589;0000D;103,5;87,6;10,03;1,66;32,4;174,5;1;25,6;25;1;1830,0;0,09;-9,99;13,4
2024-04-30 00:01:04.301;0000E;255,0;87,2;12,24;0,07;71,1;91,5;1;15,0;14;1;5208,0;0,033;-9,99;20,5
2024-04-30 00:01:04.586;0000F;258,0;77,1;19,51;2,79;73,7;91,7;1;27,6;13;1;861,0;0,029;-9,99;6,7
2024-04-30 00:01:04.586;0000G;258,0;77,0;19,58;2,8;73,7;91,7;1;27,7;13;1;857,0;0,029;-9,99;7,5
2024-04-30 00:01:04.584;0000H;261,0;84,4;19,99;2,76;72,2;91,9;1;27,5;31;1;869,0;0,03;-9,99;8,1
2024-04-30 00:01:04.968;0000K;216,0;98,8;-4,85;5,4;63,6;228,8;1;32,9;45;1;1094,0;0,051;-9,99;9,6
2024-04-30 00:01:13.285;0000L;97,5;83,6;47,29;5,66;31,2;210,3;3;34,4;41;1;775,0;0,144;-9,99;6,9
2024-04-30 00:01:13.285;0000L;97,5;82,5;47,29;5,66;32,5;91,7;3;37,6;53;1;775,0;0,144;-9,99;6,9
2024-04-30 00:01:13.285;0000L;337,5;71,2;47,29;5,66;79,3;91,4;3;37,6;53;1;775,0;0,144;-9,99;6,9
2024-04-30 00:01:26.218;0000M;133,5;83,6;24,55;0,13;51,7;191,8;1;13,9;51;1;3936,0;0,102;-9,99;18,9
2024-04-30 00:01:26.216;0000N;135,0;85,4;21,73;2,35;51,2;192,2;1;19,7;23;1;898,0;0,086;-9,99;6,4
2024-04-30 00:01:36.210;0000P;159,0;87,6;22,99;2,8;57,1;154,8;1;18,3;23;1;1205,0;0,109;-9,99;8,6
2024-04-30 00:01:58.774;0000Q;300,0;88,1;-61,04;1,57;74,2;179,1;1;20,1;15;1;1707,0;0,054;-9,99;11,5
2024-04-30 00:02:18.544;0000S;211,5;79,4;-31,85;2,35;68,8;220,0;1;12,1;41;1;1280,0;0,072;-9,99;9,1
2024-04-30 00:02:58.792;0000V;271,5;90,8;61,8;1,63;71,6;53,4;1;13,1;14;1;1994,0;0,035;-9,99;13,7
2024-04-30 00:03:07.862;0000W;108,0;82,6;24,08;0,71;40,4;104,0;1;8,9;51;1;3245,0;0,051;-9,99;16,6
2024-04-30 00:03:09.037;0000X;282,0;100,5;7,52;3,83;70,3;228,1;1;39,4;45;1;909,0;0,174;-9,99;6,8
2024-04-30 00:03:25.150;0000Y;144,0;88,6;0,57;4,47;52,5;237,5;1;21,0;35;1;1398,0;0,067;-9,99;11,4
2024-04-30 00:03:37.352;0000Z;159,0;90,4;18,66;0,28;55,9;157,1;1;14,3;25;1;5191,0;0,055;36,86;21,6
2024-04-30 00:03:50.816;00011;108,0;77,4;12,14;4,95;44,5;285,4;1;34,6;41;1;963,0;0,112;-9,99;9,2
2024-04-30 00:03:53.270;00012;103,5;90,5;10,95;0,02;29,2;217,5;1;12,6;15;1;12055,0;0,116;37,13;26,7
2024-04-30 00:04:08.571;00014;157,5;84,1;8,42;1,76;58,3;45,6;1;12,0;13;1;1822,0;0,054;-9,99;12,7
2024-04-30 00:04:09.298;00015;126,0;92,1;25,57;0,24;43,4;48,0;1;7,7;52;1;4891,0;0,049;-9,99;21,1
2024-04-30 00:04:49.467;00018;286,5;74,8;-31,14;2,41;76,1;55,9;1;15,9;15;1;915,0;0,185;-9,99;6,5
2024-04-30 00:04:55.275;00019;148,5;74,4;-22,65;2,01;60,5;110,0;1;16,4;14;1;1294,0;0,107;-9,99;9,9
2024-04-30 00:05:50.003;0001D;136,5;82,5;16,5;0,04;53,3;133,7;1;8,7;52;1;7325,0;0,089;-9,99;24,7
2024-04-30 00:05:49.986;0001E;145,5;88,4;18,02;2,52;53,1;133,5;1;26,3;25;1;1144,0;0,1;-9,99;7,9
