2024-10-24 00:00:28.837;00000;204,0;84,4;8,64;2,43;66,4;195,6;1;29,6;14;1;891,0;0,043;-9,99;5,6
2024-10-24 00:01:21.445;00001;118,5;96,6;-3,26;3,38;35,7;140,2;1;19,2;15;1;1552,0;0,028;-9,99;10,9
2024-10-24 00:01:48.394;00002;211,5;77,0;-20,78;2,0;69,5;102,8;1;36,7;52;1;1419,0;0,09;-9,99;10,8
2024-10-24 00:01:49.206;00003;90,0;88,0;-2,17;0,68;12,3;110,1;1;16,4;52;1;1834,0;0,194;-9,99;16,5
2024-10-24 00:02:01.904;00005;304,5;81,4;-61,65;1,97;75,8;35,1;1;17,7;45;1;762,0;0,173;-9,99;5,6
2024-10-24 00:02:18.086;00006;96,0;90,3;2,95;0,59;20,0;101,3;1;14,6;31;1;4722,0;0,024;-9,99;25,4
2024-10-24 00:02:21.642;00007;108,0;92,8;3,37;1,36;31,0;7,5;1;17,0;25;1;1808,0;0,051;-9,99;13,3
2024-10-24 00:02:25.306;00008;109,5;100,3;10,48;0,16;23,8;185,8;2;23,3;15;1;4095,0;0,124;-9,99;20,4
2024-10-24 00:02:25.306;00008;109,5;89,8;10,48;0,16;35,2;135,3;2;19,1;14;1;4095,0;0,124;-9,99;20,4
2024-10-24 00:02:25.320;00009;106,5;97,2;15,36;4,79;24,3;184,9;1;36,4;24;1;843,0;0,083;-9,99;6,0
2024-10-24 00:03:01.221;0000B;208,5;87,2;32,65;1,85;66,1;359,3;1;7,0;15;1;973,0;0,086;-9,99;6,8
2024-10-24 00:03:01.222;0000C;210,0;88,1;33,87;0,54;66,0;359,5;1;7,0;53;1;1775,0;0,093;-9,99;11,3
2024-10-24 00:03:02.613;0000D;168,0;89,3;-13,75;7,18;58,5;151,6;1;36,7;52;1;619,0;0,014;-9,99;2,9
2024-10-24 00:03:07.794;0000E;106,5;98,1;-13,82;2,85;23,1;181,5;1;26,4;13;1;743,0;0,184;-9,99;3,9
2024-10-24 00:03:22.290;0000F;273,0;87,3;5,06;2,28;72,5;91,3;1;23,8;14;1;859,0;0,075;-9,99;6,8
2024-10-24 00:04:02.634;0000H;93,0;89,7;12,29;0,97;15,5;172,9;1;16,9;15;1;1887,0;0,106;-9,99;14,4
2024-10-24 00:04:19.029;0000I;141,0;91,6;-39,38;2,75;50,0;136,7;1;16,9;52;1;1609,0;0,046;-9,99;10,9
2024-10-24 00:04:29.326;0000K;163,5;85,8;1,09;3,45;59,0;332,7;1;22,6;45;1;835,0;0,077;-9,99;5,1
2024-10-24 00:04:38.122;0000L;147,0;80,3;-31,53;0,69;57,4;74,6;1;17,1;51;1;1844,0;0,096;-9,99;11,0
2024-10-24 00:04:49.997;0000M;171,0;87,5;-8,01;0,27;59,9;173,7;1;20,3;52;1;3607,0;0,104;-9,99;17,8
2024-10-24 00:06:50.693;0000N;114,0;88,5;-7,17;2,7;39,4;157,9;1;14,0;42;1;1033,0;0,096;-9,99;7,2
2024-10-24 00:06:53.517;0000O;840,0;108,1;15,86;3,03;86,3;108,9;1;32,5;32;1;762,0;0,315;-9,99;7,6
2024-10-24 00:07:07.912;0000Q;142,5;90,0;-33,71;6,21;51,3;214,2;1;32,3;25;1;759,0;0,341;-9,99;7,0
2024-10-24 00:07:09.717;0000R;316,5;81,8;35,92;0,1;76,4;197,2;1;17,5;25;1;3512,0;0,297;-9,99;17,3
2024-10-24 00:07:09.666;0000S;73,5;44,2;37,66;4,67;53,3;38,3;1;30,4;45;1;588,0;0,2;-9,99;2,0
2024-10-24 00:07:09.666;0000T;73,5;44,2;37,64;4,67;53,3;38,3;1;30,4;45;1;589,0;0,2;-9,99;1,5
2024-10-24 00:07:17.187;0000U;157,5;86,4;-8,2;2,01;57,3;170,7;2;30,5;25;1;1336,0;0,139;-9,99;8,9
2024-10-24 00:07:17.187;0000U;157,5;76,6;-8,2;2,01;61,5;200,6;2;31,2;31;1;1336,0;0,139;-9,99;8,9
2024-10-24 00:07:42.386;0000W;219,0;92,2;-28,05;7,34;66,0;76,0;1;31,9;35;1;791,0;0,034;-9,99;6,2
2024-10-24 00:07:54.347;0000X;106,5;89,8;9,58;0,89;32,8;49,1;1;12,4;15;1;1545,0;0,171;-9,99;14,2
2024-10-24 00:08:18.600;0000Y;180,0;91,8;-33,06;0,87;60,0;81,9;1;24,1;15;1;2485,0;0,033;-9,99;16,7
2024-10-24 00:08:22.181;0000Z;166,5;75,4;-0,12;0,35;63,8;44,1;1;10,3;51;1;3877,0;0,054;-9,99;18,7
2024-10-24 00:08:35.531;00012;205,5;102,3;-108,0;4,84;60,9;216,2;1;33,3;13;1;560,0;0,038;-9,99;2,4
2024-10-24 00:09:01.781;00014;126,0;85,8;-6,84;1,37;47,5;188,4;1;18,4;23;1;1013,0;0,171;-9,99;7,8
2024-10-24 00:09:09.030;00015;106,5;94,2;-31,54;3,09;28,1;135,9;1;16,8;14;1;1714,0;0,029;-9,99;13,9
2024-10-24 00:09:15.566;00016;196,5;87,6;38,19;6,32;64,3;218,5;1;38,6;25;1;792,0;0,139;-9,99;5,1
2024-10-24 00:09:44.451;00017;166,5;90,4;-38,37;5,83;57,7;149,9;1;28,8;13;1;1047,0;0,025;-9,99;8,0
2024-10-24 00:09:55.566;00018;126,0;83,2;-9,15;0,13;49,1;148,6;1;9,9;51;1;3437,0;0,256;20,39;16,8
2024-10-24 00:09:59.466;00019;105,0;89,3;11,61;0,1;32,0;153,4;1;12,0;15;1;6216,0;0,111;-9,99;23,7
2024-10-24 00:09:59.466;0001A;96,0;81,5;10,91;2,47;32,1;153,0;1;22,3;24;1;1008,0;0,113;-9,99;8,7
2024-10-24 00:09:59.494;0001B;102,0;86,8;13,0;2,32;31,9;153,6;1;7,3;52;1;1048,0;0,105;-9,99;8,1
2024-10-24 00:10:08.614;0001D;102,0;88,0;-10,65;2,36;30,6;144,5;1;18,6;42;1;1117,0;0,176;-9,99;8,9
2024-10-24 00:11:07.587;0001F;127,5;87,5;-2,75;0,26;47,1;171,0;1;14,0;25;1;2591,0;0,185;-9,99;14,8
2024-10-24 00:11:09.051;0001I;96,0;87,6;-3,53;1,04;24,3;107,8;1;17,2;25;1;2045,0;0,134;-9,99;16,3
2024-10-24 00:11:32.781;0001L;172,5;88,9;2,07;1,7;59,6;101,9;1;30,8;25;1;1665,0;0,026;-9,99;12,0
2024-10-24 00:11:52.461;0001M;126,0;78,8;-1,55;2,81;51,7;309,2;1;9,9;15;1;1038,0;0,078;-9,99;7,8
2024-10-24 00:11:57.403;0001N;165,0;85,2;-19,66;4,34;59,5;128,0;1;22,7;24;1;744,0;0,121;-9,99;4,5
2024-10-24 00:12:05.222;0001O;358,5;89,3;12,81;3,81;77,1;190,7;1;34,5;15;1;814,0;0,056;-9,99;5,6
2024-10-24 00:12:05.222;0001P;358,5;88,9;12,85;3,82;77,2;190,7;1;34,7;15;1;813,0;0,056;-9,99;5,7
2024-10-24 00:12:05.222;0001Q;358,5;88,9;12,87;3,82;77,2;190,7;1;34,8;13;1;812,0;0,056;-9,99;5,6
2024-10-24 00:12:17.046;0001R;145,5;83,9;-18,64;1,48;55,3;56,0;1;12,5;54;1;1379,0;0,089;-9,99;9,2
2024-10-24 00:12:20.003;0001S;157,5;145,6;11,48;5,8;22,7;96,6;1;39,9;23;1;852,0;0,072;-9,99;9,2
2024-10-24 00:12:24.866;0001T;90,0;82,3;16,5;0,39;24,1;182,5;1;15,5;25;1;3005,0;0,249;-9,99;16,9
2024-10-24 00:13:14.430;0001W;169,5;79,1;-19,62;1,55;62,8;135,3;1;23,9;25;1;1185,0;0,277;-9,99;9,2
2024-10-24 00:13:15.306;0001X;177,0;78,0;-25,09;0,22;64,6;134,4;1;19,5;52;1;2284,0;0,266;-9,99;15,7
2024-10-24 00:13:50.576;0001Y;159,0;87,5;4,95;2,05;57,2;46,3;1;15,4;45;1;1078,0;0,212;-9,99;8,0
2024-10-24 00:14:02.824;0001Z;178,5;76,9;23,17;0,78;65,2;124,0;1;12,8;31;1;1842,0;0,112;-9,99;11,7
2024-10-24 00:14:03.830;00020;102,0;85,3;2,37;0,17;33,5;165,5;1;12,1;25;1;3846,0;0,213;-9,99;18,8
2024-10-24 00:14:23.864;00021;156,0;82,8;4,4;0,16;58,5;353,0;1;14,2;25;1;2576,0;0,262;-9,99;15,1
2024-10-24 00:14:23.882;00022;150,0;84,8;5,83;8,26;56,1;353,8;1;33,0;25;1;495,0;0,125;-9,99;2,3
2024-10-24 00:14:23.866;00023;157,5;84,2;0,62;4,33;58,3;353,5;2;39,8;25;1;585,0;0,245;-9,99;3,5
2024-10-24 00:14:23.866;00023;157,5;101,8;0,62;4,33;50,3;59,8;2;37,8;54;1;585,0;0,245;-9,99;3,5
2024-10-24 00:14:23.882;00024;150,0;84,8;5,85;8,27;56,1;353,8;1;33,1;25;1;495,0;0,125;-9,99;2,2
2024-10-24 00:14:41.466;00025;106,5;90,8;10,6;0,07;31,8;241,7;1;18,6;25;1;3339,0;0,359;22,32;17,0
2024-10-24 00:14:41.459;00026;88,5;75,5;10,52;0,05;31,7;241,7;1;17,7;52;1;3075,0;0,351;20,11;16,1
2024-10-24 00:14:41.530;00027;99,0;85,4;10,17;0,47;30,6;242,8;1;23,0;25;1;1344,0;0,384;-9,99;9,2
2024-10-24 00:14:52.960;00029;156,0;72,3;6,96;4,42;63,0;31,0;1;35,4;53;1;722,0;0,08;-9,99;3,6
2024-10-24 00:14:56.110;0002A;255,0;86,1;33,79;0,47;71,3;236,9;1;24,7;51;1;1232,0;0,07;-9,99;8,9
2024-10-24 00:14:59.174;0002B;151,5;78,0;24,68;0,27;59,6;92,5;1;19,8;25;1;3568,0;0,055;-9,99;20,0
2024-10-24 00:15:15.008;0002D;115,5;82,9;0,68;0,58;44,5;236,3;3;25,2;35;1;3193,0;0,077;-9,99;19,2
2024-10-24 00:15:15.008;0002D;115,5;112,7;0,68;0,58;12,7;78,9;3;30,8;23;1;3193,0;0,077;-9,99;19,2
2024-10-24 00:15:15.008;0002D;115,5;87,1;0,68;0,58;41,4;87,0;3;29,8;52;1;3193,0;0,077;-9,99;19,2
2024-10-24 00:15:22.888;0002E;157,5;85,9;19,96;0,3;57,5;212,6;2;22,7;15;1;2499,0;0,154;-9,99;14,3
2024-10-24 00:15:22.888;0002E;157,5;71,2;19,96;0,3;63,7;21,9;2;30,7;35;1;2499,0;0,154;-9,99;14,3
2024-10-24 00:16:15.125;0002F;210,0;86,6;-4,38;1,53;66,5;23,4;1;17,6;25;1;922,0;0,376;-9,99;5,0
2024-10-24 00:16:50.062;0002G;145,5;87,1;10,91;0,39;53,7;345,5;1;13,0;25;1;1764,0;0,215;-9,99;11,0
2024-10-24 00:16:50.048;0002H;147,0;87,9;12,36;1,18;53,8;345,5;1;17,4;52;1;1123,0;0,199;-9,99;7,9
2024-10-24 00:17:47.323;0002K;166,5;85,5;-18,91;0,59;59,7;52,9;1;11,5;15;1;1867,0;0,243;-9,99;12,5
2024-10-24 00:17:49.283;0002L;126,0;82,9;-3,93;2,46;49,3;162,4;1;23,7;52;1;738,0;0,325;-9,99;4,0
2024-10-24 00:18:41.134;0002O;276,0;81,4;-33,21;3,41;74,0;105,1;1;31,7;25;1;837,0;0,117;-9,99;6,0
2024-10-24 00:18:45.430;0002P;106,5;86,2;-5,18;6,07;36,3;175,2;2;31,9;25;1;1008,0;0,099;-9,99;7,8
2024-10-24 00:18:45.430;0002P;106,5;76,1;-5,18;6,07;44,7;214,2;2;34,2;42;1;1008,0;0,099;-9,99;7,8
2024-10-24 00:19:04.488;0002Q;157,5;93,3;9,18;1,87;54,3;319,7;1;18,4;25;1;1557,0;0,055;-9,99;11,2
