28/08/2024;0:00:32.653;99,0;89,8;3,47;3,02;25,1;42,4;27,5;53;2109,0;0,076;-9,99;16,4
28/08/2024;0:00:49.486;90,0;88,3;-16,93;0,3;11,1;109,9;10,5;25;7590,0;0,065;-9,99;24,7
28/08/2024;0:02:14.469;111,0;88,6;-53,64;3,45;37,4;132,4;33,3;14;1978,0;0,121;-9,99;11,1
28/08/2024;0:02:24.411;306,0;86,4;17,92;1,46;74,9;353,9;10,8;45;2139,0;0,133;-9,99;10,6
28/08/2024;0:03:10.006;114,0;94,0;-24,2;3,63;34,8;170,3;16,8;25;1377,0;0,18;-9,99;11,9
28/08/2024;0:03:31.611;220,5;82,4;-5,96;1,55;69,0;201,8;17,5;25;1542,0;0,115;-9,99;9,4
28/08/2024;0:03:31.611;220,5;82,3;-5,96;1,55;69,0;201,8;17,6;25;1540,0;0,115;-9,99;9,7
28/08/2024;0:03:32.104;99,0;90,2;-24,87;2,05;24,5;142,2;12,5;25;2526,0;0,076;-9,99;15,2
28/08/2024;0:03:40.010;211,5;130,7;-25,01;8,5;52,6;115,5;16,3;42;1004,0;0,041;-9,99;5,2
28/08/2024;0:03:52.286;88,5;85,1;6,13;1,17;16,2;155,8;17,4;51;3729,0;0,11;-9,99;17,6
28/08/2024;0:04:07.098;165,0;78,3;36,76;0,63;62,3;144,7;13,8;13;3395,0;0,069;-9,99;15,7
28/08/2024;0:04:17.581;114,0;95,8;16,95;3,84;33,1;146,3;33,2;13;1935,0;0,049;-9,99;10,7
28/08/2024;0:04:35.101;265,5;86,4;11,79;0,39;72,1;53,3;12,7;54;4324,0;0,019;-9,99;17,5
28/08/2024;0:05:51.149;127,5;83,7;11,87;2,76;49,4;149,1;14,3;25;2070,0;0,113;-9,99;11,5
28/08/2024;0:05:55.493;369,0;93,3;1,62;3,77;77,0;26,3;38,6;53;1636,0;0,078;-9,99;9,7
28/08/2024;0:06:25.139;144,0;92,6;44,44;0,94;50,5;17,1;12,1;35;4472,0;0,062;-9,99;17,7
28/08/2024;0:06:27.293;126,0;80,2;22,82;1,41;50,9;141,5;6,3;25;1996,0;0,411;-9,99;11,1
28/08/2024;0:06:52.582;108,0;80,8;-0,51;2,56;41,9;23,5;17,8;41;1746,0;0,232;-9,99;9,1
28/08/2024;0:06:59.725;147,0;90,9;-65,89;2,12;52,3;117,9;13,6;24;1657,0;0,03;-9,99;8,7
28/08/2024;0:07:59.990;153,0;93,2;26,41;0,76;53,0;120,1;14,4;15;4671,0;0,032;-9,99;18,8
