2024-05-16 00:00:15.214;196,5;81,2;-11,15;1,31;66,4;219,8;18,5;45;1492,0;0,046;-9,99;11,1
2024-05-16 00:00:19.029;126,0;90,5;17,77;0,23;44,5;34,5;4,3;51;4959,0;0,076;-9,99;19,9
2024-05-16 00:00:32.133;217,5;77,2;8,63;2,89;70,1;173,5;21,3;14;1354,0;0,087;-9,99;9,6
2024-05-16 00:00:55.838;133,5;81,3;-14,44;2,88;52,9;113,6;18,5;14;2155,0;0,066;-9,99;13,1
2024-05-16 00:01:08.387;118,5;79,6;-0,9;1,0;48,2;131,4;15,7;52;2588,0;0,107;-9,99;14,5
2024-05-16 00:01:20.074;337,5;74,4;-2,69;1,64;78,7;193,7;36,7;24;1489,0;0,047;-9,99;10,6
2024-05-16 00:01:25.146;364,5;84,8;2,46;0,12;78,1;358,2;3,0;25;3185,0;0,061;-9,99;16,3
2024-05-16 00:01:25.146;364,5;84,8;2,45;0,12;78,1;358,2;3,0;25;3190,0;0,061;-9,99;16,5
2024-05-16 00:01:27.891;91,5;80,3;0,71;0,75;28,9;169,1;20,5;25;1654,0;0,214;-9,99;11,6
2024-05-16 00:01:53.606;186,0;88,9;-37,33;0,06;62,2;113,5;9,7;51;6228,0;0,095;-9,99;23,8
2024-05-16 00:01:53.621;180,0;85,1;-38,69;4,49;62,5;113,1;22,6;41;987,0;0,075;-9,99;6,8
2024-05-16 00:01:53.603;192,0;90,9;-36,22;3,88;62,5;112,5;23,8;14;1038,0;0,092;-9,99;7,9
2024-05-16 00:01:53.600;183,0;181,7;-39,84;5,4;7,0;27,6;38,3;35;1012,0;0,092;-9,99;7,0
2024-05-16 00:01:55.274;102,0;83,0;-10,49;4,04;35,8;162,5;35,1;41;903,0;0,163;-9,99;6,6
2024-05-16 00:02:01.416;124,5;96,8;-43,71;0,68;39,3;227,1;20,7;52;4094,0;0,036;-9,99;20,8
2024-05-16 00:02:12.962;108,0;77,6;2,14;0,83;44,4;132,8;15,9;25;1587,0;0,156;-9,99;12,1
2024-05-16 00:02:42.315;106,5;86,1;-32,88;2,9;36,3;151,6;32,2;13;1658,0;0,086;-9,99;12,6
2024-05-16 00:02:42.352;118,5;90,0;-8,28;9,5;40,9;206,1;33,8;24;1307,0;0,006;-9,99;8,9
2024-05-16 00:03:03.283;156,0;83,5;26,21;0,23;58,2;230,2;20,4;45;2425,0;0,17;-9,99;15,6
2024-05-16 00:03:20.938;121,5;84,5;-16,15;4,47;46,3;31,6;24,6;23;1594,0;0,115;-9,99;10,7
2024-05-16 00:03:55.787;184,5;89,7;-8,59;3,4;61,6;208,2;28,8;41;1199,0;0,086;-9,99;7,5
2024-05-16 00:03:59.840;102,0;92,5;0,23;0,39;25,1;171,0;12,5;52;3350,0;0,097;-9,99;15,6
2024-05-16 00:03:59.843;93,0;84,4;0,75;0,49;25,1;170,7;12,7;52;3601,0;0,096;-9,99;15,6
2024-05-16 00:04:12.115;91,5;85,3;13,52;2,49;21,4;200,8;24,8;24;1058,0;0,131;-9,99;10,2
2024-05-16 00:04:19.866;142,5;87,5;-28,34;1,79;52,6;32,8;9,1;53;1697,0;0,154;-9,99;11,9
2024-05-16 00:04:26.237;150,0;83,9;4,76;1,93;56,6;163,8;21,0;25;1384,0;0,094;-9,99;9,4
2024-05-16 00:05:32.618;130,5;95,1;40,47;0,84;43,6;91,0;9,1;25;5779,0;0,019;-9,99;23,7
2024-05-16 00:06:22.258;124,5;81,7;-17,36;0,91;49,4;123,0;20,1;51;2916,0;0,164;-9,99;14,8
2024-05-16 00:06:35.782;190,5;77,9;-3,16;0,36;66,6;179,9;20,7;51;1554,0;0,098;-9,99;9,7
2024-05-16 00:06:35.782;190,5;77,9;-3,16;0,37;66,6;179,9;20,7;15;1552,0;0,098;-9,99;10,7
2024-05-16 00:06:35.782;190,5;77,9;-3,16;0,37;66,6;179,9;20,7;51;1552,0;0,098;-9,99;9,9
2024-05-16 00:07:18.392;220,5;91,0;35,04;5,23;66,5;47,5;27,1;13;1642,0;0,044;-9,99;11,7
2024-05-16 00:08:18.949;114,0;91,2;-35,23;4,32;37,2;157,6;32,0;42;1260,0;0,046;-9,99;9,3
2024-05-16 00:08:29.122;210,0;80,5;22,65;1,43;68,3;195,3;24,1;52;1599,0;0,066;-9,99;9,8
2024-05-16 00:08:43.328;139,5;93,2;34,79;0,03;48,6;62,9;9,6;35;10054,0;0,121;-9,99;26,2
2024-05-16 00:08:43.350;136,5;90,8;35,01;0,79;48,7;63,1;12,7;15;1512,0;0,117;-9,99;9,9
2024-05-16 00:08:43.299;145,5;97,1;34,49;0,64;48,6;62,9;11,3;35;1569,0;0,118;-9,99;10,6
2024-05-16 00:08:43.346;133,5;88,8;34,59;0,87;48,7;62,9;15,4;25;1529,0;0,115;-9,99;10,0
2024-05-16 00:08:48.382;156,0;78,3;4,68;2,16;60,5;160,0;18,5;25;975,0;0,1;-9,99;4,9
2024-05-16 00:08:56.734;160,5;88,1;-41,71;1,82;57,3;160,6;24,0;25;2314,0;0,066;-9,99;13,5
2024-05-16 00:09:44.829;93,0;87,0;26,6;0,24;20,8;229,8;14,9;15;8307,0;0,063;-9,99;26,7
2024-05-16 00:09:45.786;156,0;90,3;-36,29;0,75;55,2;207,3;28,3;25;2876,0;0,069;-9,99;14,1
2024-05-16 00:10:12.054;129,0;85,5;-48,48;0,57;48,9;126,2;12,3;25;4733,0;0,067;-9,99;20,4
2024-05-16 00:10:34.253;123,0;83,4;-0,8;0,07;47,7;93,4;14,6;51;5913,0;0,119;-9,99;21,2
2024-05-16 00:10:34.267;129,0;86,3;-0,65;3,0;48,4;94,1;34,9;13;967,0;0,108;-9,99;9,3
2024-05-16 00:10:46.395;123,0;77,1;16,45;5,07;51,6;249,8;36,1;42;1460,0;0,034;-9,99;9,2
2024-05-16 00:10:46.669;180,0;81,8;6,29;0,68;63,7;170,4;18,9;52;2073,0;0,111;-9,99;12,3
2024-05-16 00:12:21.354;264,0;85,1;2,93;5,99;72,3;51,2;35,1;24;1271,0;0,11;-9,99;10,0
2024-05-16 00:12:43.906;253,5;85,6;30,15;0,16;71,3;205,6;9,3;53;3694,0;0,09;1,85;18,5
2024-05-16 00:12:45.363;129,0;87,0;-9,45;1,0;48,0;18,2;15,4;15;2859,0;0,109;-9,99;15,5
2024-05-16 00:12:53.936;166,5;91,2;32,12;0,13;57,4;11,5;13,0;45;7913,0;0,072;44,75;23,8
2024-05-16 00:13:18.643;115,5;93,0;12,23;4,61;36,7;136,2;38,2;13;1511,0;0,047;-9,99;12,0
