04/07/2024;0:00:15.504;175,5;88,6;-78,51;0,29;60,4;132,5;11,1;15;4517,0;0,093;-9,99;18,5
04/07/2024;0:00:15.504;174,0;88,0;-77,45;0,3;60,3;132,5;13,2;15;3759,0;0,094;-9,99;16,5
04/07/2024;0:00:16.853;118,5;84,3;-33,2;0,07;45,1;212,7;16,9;25;6221,0;0,194;-9,99;21,2
04/07/2024;0:00:16.851;115,5;83,2;-33,18;2,89;44,3;212,8;20,3;25;1027,0;0,153;-9,99;4,8
04/07/2024;0:01:00.030;96,0;82,3;-23,02;0,04;31,2;117,0;15,5;25;10886,0;0,176;29,56;25,1
04/07/2024;0:01:00.032;87,0;74,3;-22,49;1,77;31,5;117,2;18,3;41;1699,0;0,148;-9,99;10,5
04/07/2024;0:01:00.037;99,0;84,7;-21,53;1,23;31,4;117,1;15,0;23;1769,0;0,156;-9,99;9,0
04/07/2024;0:01:11.317;81,0;73,7;-10,86;0,93;24,7;96,8;13,3;31;2475,0;0,202;-9,99;12,9
04/07/2024;0:02:00.003;204,0;86,8;72,9;1,97;65,6;16,0;21,1;54;1714,0;0,123;-9,99;10,4
04/07/2024;0:02:12.144;184,5;85,1;-10,98;2,51;63,3;89,3;17,3;32;1350,0;0,142;-9,99;8,5
04/07/2024;0:02:12.141;183,0;85,5;-9,22;4,14;62,9;88,7;34,8;23;946,0;0,133;-9,99;6,4
04/07/2024;0:02:12.141;183,0;85,5;-9,22;4,13;62,9;88,7;34,9;23;946,0;0,133;-9,99;6,1
04/07/2024;0:02:12.518;153,0;83,3;-36,67;2,8;57,6;117,4;14,0;45;1517,0;0,197;-9,99;10,1
04/07/2024;0:03:11.430;417,0;90,0;-31,81;1,45;79,4;113,2;10,8;14;1430,0;0,288;-9,99;9,6
04/07/2024;0:03:20.438;120,0;100,3;-32,97;1,07;33,6;105,9;16,6;15;2240,0;0,097;-9,99;10,7
04/07/2024;0:03:20.520;118,5;98,7;-34,74;3,97;33,9;104,8;32,9;42;1190,0;0,159;-9,99;7,1
04/07/2024;0:03:40.086;214,5;88,2;81,06;1,17;66,6;20,6;12,6;45;2054,0;0,147;-9,99;10,3
04/07/2024;0:03:46.040;135,0;86,0;-68,25;0,31;50,9;158,6;16,7;51;3502,0;0,191;32,65;15,8
04/07/2024;0:03:57.000;108,0;96,0;-0,37;0,59;27,5;109,3;11,8;25;7098,0;0,024;-9,99;21,0
04/07/2024;0:04:06.051;145,5;84,0;-56,0;4,9;55,3;137,7;29,9;25;1418,0;0,07;-9,99;8,8
04/07/2024;0:04:24.787;97,5;91,4;-13,41;1,58;20,5;88,7;19,0;31;2454,0;0,051;-9,99;13,6
04/07/2024;0:04:51.715;165,0;84,6;-39,67;1,74;59,8;110,7;25,1;25;2355,0;0,077;-9,99;12,5
04/07/2024;0:05:01.904;102,0;90,5;-23,91;0,04;27,7;200,8;15,5;15;16509,0;0,079;37,7;28,0
04/07/2024;0:05:35.936;99,0;73,9;-17,58;6,87;42,0;325,4;17,7;54;2085,0;0,04;-9,99;11,3
04/07/2024;0:05:57.726;207,0;88,5;-53,77;0,2;65,5;114,0;11,9;25;5102,0;0,104;-9,99;21,0
04/07/2024;0:06:48.498;99,0;90,6;-19,48;0,83;23,9;103,5;11,9;25;5945,0;0,071;-9,99;19,0
04/07/2024;0:06:52.322;94,5;81,3;-27,51;0,11;30,9;119,5;15,8;52;8957,0;0,103;24,49;23,6
04/07/2024;0:08:15.848;213,0;72,8;-25,91;3,38;70,9;120,6;22,1;23;1729,0;0,068;-9,99;10,3
04/07/2024;0:08:50.200;385,5;70,9;44,53;4,79;81,1;11,4;23,2;24;997,0;0,104;-9,99;5,9
04/07/2024;0:08:50.200;385,5;70,8;44,56;4,8;81,1;11,4;23,2;24;997,0;0,104;-9,99;4,8
04/07/2024;0:09:25.568;156,0;82,6;54,76;0,29;58,6;7,3;10,7;54;3646,0;0,143;-9,99;16,4
04/07/2024;0:09:43.952;112,5;72,4;9,12;4,41;50,3;169,6;29,9;35;1487,0;0,088;-9,99;8,1
04/07/2024;0:09:59.843;202,5;88,1;-18,45;4,28;65,0;231,5;27,5;45;1529,0;0,047;-9,99;9,5
04/07/2024;0:10:17.867;135,0;87,5;19,75;0,68;50,1;45,7;7,1;52;2885,0;0,125;-9,99;13,7
04/07/2024;0:10:17.883;132,0;110,0;-0,08;12,63;33,9;9,7;28,4;35;611,0;0,003;-9,99;4,6
04/07/2024;0:10:25.922;132,0;87,5;-57,95;2,15;48,9;142,7;17,5;25;2935,0;0,126;-9,99;14,2
04/07/2024;0:10:42.338;124,5;84,3;-9,51;0,79;47,8;94,0;19,2;25;3158,0;0,189;-9,99;15,3
04/07/2024;0:10:44.534;148,5;80,5;46,68;3,57;57,7;220,1;35,2;45;1713,0;0,169;-9,99;10,0
04/07/2024;0:10:44.534;148,5;80,5;46,72;3,58;57,7;220,1;35,2;54;1711,0;0,169;-9,99;8,9
04/07/2024;0:11:03.485;97,5;67,8;-27,4;8,94;46,3;137,9;20,4;51;2032,0;0,013;-9,99;9,7
04/07/2024;0:11:15.592;130,5;95,0;-55,44;2,07;43,7;197,6;26,8;15;3195,0;0,064;-9,99;14,0
04/07/2024;0:12:03.366;97,5;83,3;-24,35;4,33;31,6;120,9;30,1;14;1897,0;0,103;-9,99;11,0
04/07/2024;0:12:15.346;529,5;110,3;-21,85;4,34;80,3;158,0;32,7;13;1531,0;0,058;-9,99;9,9
04/07/2024;0:12:15.346;529,5;110,2;-21,83;4,33;80,3;158,0;32,4;31;1532,0;0,057;-9,99;10,0
04/07/2024;0:12:15.768;105,0;88,2;-38,47;4,81;33,1;170,8;25,7;54;1308,0;0,041;-9,99;5,5
04/07/2024;0:12:51.328;102,0;82,4;-38,62;0,09;36,4;195,3;13,3;15;8393,0;0,276;22,5;22,5
04/07/2024;0:12:51.314;108,0;87,7;-39,06;3,24;36,0;195,0;35,3;15;1262,0;0,281;-9,99;6,7
04/07/2024;0:12:51.376;99,0;80,3;-38,25;2,47;36,1;195,1;28,9;15;1655,0;0,284;-9,99;9,5
