2024-05-23 00:00:20.712;124,5;82,2;-37,82;0,45;49,1;122,2;15,8;15;5624,0;0,096;-9,99;19,2
2024-05-23 00:01:14.894;124,5;83,8;-47,71;6,33;48,1;138,9;29,2;24;1492,0;0,027;-9,99;7,5
2024-05-23 00:02:04.838;100,5;85,2;-29,75;3,54;32,3;120,5;36,2;35;2624,0;0,047;-9,99;14,5
2024-05-23 00:03:31.530;127,5;80,6;23,66;1,18;51,2;172,0;17,8;24;3395,0;0,089;-9,99;14,4
2024-05-23 00:03:55.106;102,0;81,7;22,89;0,59;37,1;153,1;11,9;15;6500,0;0,087;-9,99;20,2
2024-05-23 00:04:54.586;114,0;81,7;-3,4;0,92;44,6;146,0;7,0;31;3122,0;0,164;-9,99;16,0
2024-05-23 00:05:58.214;115,5;83,1;-2,58;0,23;44,4;165,0;13,7;15;9928,0;0,069;-9,99;22,3
2024-05-23 00:07:13.094;129,0;75,7;-12,0;1,02;54,5;34,2;9,5;25;2314,0;0,134;-9,99;10,5
2024-05-23 00:07:13.094;129,0;75,7;-12,0;1,02;54,5;34,2;9,5;25;2315,0;0,134;-9,99;9,7
2024-05-23 00:07:51.896;115,5;90,8;5,33;0,77;38,5;145,2;11,4;23;5851,0;0,05;-9,99;20,3
2024-05-23 00:09:43.469;108,0;91,8;-2,21;0,13;32,0;168,0;11,6;25;16992,0;0,043;37,77;27,0
2024-05-23 00:09:43.467;111,0;94,4;-0,12;4,14;32,0;168,7;24,2;52;2598,0;0,034;-9,99;11,5
2024-05-23 00:09:59.862;117,0;91,3;9,3;0,83;39,1;156,9;13,0;31;6751,0;0,041;-9,99;19,7
2024-05-23 00:10:49.296;126,0;94,8;-52,76;0,04;41,6;130,9;11,4;25;15653,0;0,085;-9,99;28,1
2024-05-23 00:10:49.299;127,5;95,9;-52,57;0,47;41,6;131,1;13,1;25;4093,0;0,084;-9,99;15,9
2024-05-23 00:12:10.070;126,0;88,5;-14,2;2,55;45,8;212,6;25,4;54;2934,0;0,071;-9,99;14,7
2024-05-23 00:12:58.770;105,0;90,9;-1,09;0,32;30,2;107,6;12,5;24;7942,0;0,066;28,36;23,8
2024-05-23 00:13:14.670;102,0;86,0;-30,99;4,97;32,8;171,9;39,4;13;1620,0;0,024;-9,99;10,1
2024-05-23 00:14:12.466;103,5;83,9;1,11;0,26;36,1;173,2;8,9;25;8148,0;0,054;22,01;21,6
2024-05-23 00:14:36.250;111,0;91,2;1,04;0,91;35,0;125,9;13,9;13;7785,0;0,045;-9,99;23,1
2024-05-23 00:15:22.629;100,5;62,0;7,91;8,91;52,3;228,4;39,8;25;1173,0;0,056;-9,99;8,8
2024-05-23 00:15:29.510;108,0;87,5;-32,38;1,17;36,2;172,4;9,6;42;4256,0;0,046;-9,99;17,3
2024-05-23 00:15:37.722;106,5;93,9;-35,76;2,58;28,4;180,5;24,1;13;4793,0;0,031;-9,99;20,0
2024-05-23 00:17:19.042;100,5;90,2;-42,83;0,61;26,4;140,3;14,6;51;5968,0;0,051;-9,99;21,3
2024-05-23 00:17:48.493;105,0;83,4;-2,89;2,49;37,7;150,6;15,4;13;2849,0;0,077;-9,99;13,4
2024-05-23 00:18:17.061;114,0;94,2;-47,83;0,99;34,5;153,5;12,5;15;6370,0;0,034;-9,99;21,6
2024-05-23 00:18:24.792;126,0;86,8;-38,49;0,56;46,9;144,4;7,2;45;6645,0;0,053;24,31;21,1
2024-05-23 00:18:36.608;109,5;81,4;24,78;2,78;42,3;104,7;18,7;13;2880,0;0,106;-9,99;13,7
